SlNo,CabinetId,CabinetNumber,Status,BranchId,BranchName,BranchCity,BranchArea,BranchAddress,MerchantId,MerchantName,MerchantAddress
4545,7097,BC101911007387,false,4372,Asteria Club Malviya Nagar,JAIPUR,RAJASTHAN,"7th Floor, B-2 Bypass Chouraha, Malviya Nagar, Jaipur",2155,Asteria Club,"7th Floor, B-2 Bypass Chouraha, Malviya Nagar, Jaipur"
4546,7098,BC101911008518,false,4620,Motia Harmony Greens Sanauli Road,CHANDIGARH,PUNJAB,"Motia Harmony Greens Sanauli, Kishanpura chandigarh",2375,Motia Harmony Greens,"Kishanpura Sanauli Road, Zirakpur Chandigarh"
4547,7099,BC101911003536,true,4932,Madhurima Sweets Raebareli Road,LUCKNOW,UTTAR PRADESH,"Madhurima Sweets Raibareli Road Near, SGPGI, Lucknow, Uttar Pradesh 226014",2428,Madhurima Sweets,"Madhurima Sweets Vinay Khand-3 Lucknow"
4548,7101,BC101911007586,false,3057,Shrinath Computers Mansarovar,JAIPUR,RAJASTHAN,"Opp Sati Jodhpur Sweets, Madhyam Marg, Rajat Path, Mansarovar Jaipur",1381,Shrinath Computers,"Opp Sati Jodhpur Sweets, Madhyam Marg, Rajat Path, Mansarovar Jaipur"
4549,7102,BC101911009004,false,3360,Roll Express Vidhyadhar Nagar,JAIPUR,RAJASTHAN,"G1 G2, Alankar Plaza, Central Spine, Vidhyadhar Nagar, Bani Park, Jaipur",1583,Roll Express,"g-1&2, Alankar Plaza, Centerl Spine, Vidhyadhar Nagar, Jaipur"
4550,7104,BC101911009543,false,6892,Cafe Coffee Day In Phoenix Mall,LUCKNOW,UTTAR PRADESH,"Ground Floor Phoenix Mall Alambagh",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
4551,7105,BC101911007728,true,1795,Discount Master Sikar House,JAIPUR,RAJASTHAN,"B 34, Sikar House, Shubhash Nagar, Jaipur, Rajasthan, India, Subhash Nagar, Haji Colony, Jaipur - 302016",532,Discount Master,"Near Kiran Palace Hotel,Chankya Resutent kai samne, chitrkoot Road , vaishali nagar, jaipur"
4552,7106,BC101911008529,true,4376,New Tech Electronic,JAIPUR,RAJASTHAN,"P. No. 175, Ground Floor, Doctors Colony, Opp. Midas Residency, Near Shani Dev Temple",2158,New Tech Electronic,"Showroom No. 175, Opp Midas Residency, Doctors Colony, Vai Jaipur"
4553,7107,BC101911003732,false,5566,Neha Motor Company Shanti Nagar,JAIPUR,RAJASTHAN,"D3, Shanti Nagar, Hasanpura, Jaipur - 302006",3116,Neha Motor Company,"5D3 Shanti Nagar, Hasanpura, Khatipura Road 302006"
4554,7108,BC101911007086,false,4439,My Village Restaurant Sumer Nagar,JAIPUR,RAJASTHAN,"Plot No. 15-16, Sumer Road, J-Block, Iskcon Rd, Mansarovar, Jaipur, Rajasthan 302020",2240,My Village Restaurant,"Sumer Nagar, Near Wilfred Collage, Mansarovar Jaipur"
4555,7110,BC101911007563,false,3358,Exotica Unisex Salon Akruti Apartments,JAIPUR,RAJASTHAN,"WP2Q+MX Jaipur, Rajasthan",1582,Exotica Unisex Salon,"C/87, Mahant Swami Marg, Akruti Apartments, Sanjay Nagar, Jaipur,"
4556,7111,BC101911007565,false,2742,The Tyre Planet Pratap Nagar,JAIPUR,RAJASTHAN,"RR5C+2J Jaipur, Rajasthan",1151,The Tyre Planet,"P. No. 2,Pannadhay circle, Pratap Nagar"
4557,7112,BC101911007184,false,4354,Soni Computers Banipark,JAIPUR,RAJASTHAN,"WQFV+W9 Jaipur, Rajasthan",2138,Soni Computers,"Plot No. G-4, Soni Paris Point, Banipark 302016 Jaipur"
4558,7116,BC101911009016,false,5062,Roxy Unisex Salon Opposite Neelam Cinema,CHANDIGARH,PUNJAB,"SCO 90-91, Opposite Neelam Cinema, Sector 17-D, Chandigarh, 160017",2708,Roxy Unisex Salon,"Sco 90-91 Opp. Neelam Cinema Sector 17d Chandigarh"
4559,7117,BC101911007791,false,4355,The Fitness Solution Malviya Nagar,JAIPUR,RAJASTHAN,"RRM5+8C Jaipur, Rajasthan",2139,The Fitness Solution,"Plot No. C-312, Sidharth Nagar C Block, Near Terminal 2, Malviya Nagar Jaipur, 302017 Jaipur"
4560,7118,BC101911007691,false,2727,Eskon Valley Mansarovar,JAIPUR,RAJASTHAN,"Shop No. 4-5, Muhana Mandi Road, Iskcon Road, Mansarovar, Jaipur - 302020",1135,Eskon Valley,"S. No. 4-5,Muhana Mandi, Near Kasana sweets, Mansarovar, Jaipur"
4561,7119,BC101911010368,true,4841,SK Infotech Near Parmar Petrol Pump,CHANDIGARH,PUNJAB,"Shop No. 19 Near Parmar Petrol Pump, Ambala Road Zirakpur, Chandigarh",2527,SK Infotech,"Shop No. 19 Near Parmar Petrol Pump, Ambala Road Zirakpur, Chandigarh"
4562,7121,BC101911007908,false,4297,Hotel Jai Palace Fateh Singh Market,JAIPUR,RAJASTHAN,"Plot No. C-10, Fateh SIngh Hotel Market, Opp. Rajputana Sheraton, Railway Station Hasanpura Puliya, Gopalbari, Jaipur, Rajasthan 302001, India",2125,Hotel Jai Palace,"Plot No C-10, Fateh Singh Market, Opp. Rajputana Sheraton, Jaipur 302006 Jaipur"
4563,7122,BC101911007190,false,2753,Na2 Restaurant Vaishali Nagar,JAIPUR,RAJASTHAN,"Akshar Dham crossing, Chitrakoot, Vaishali Nagar, Jaipur, Rajasthan 302021",1162,Na2 Restaurant,"Akshar Dham crossing, Chitrakoot, Vaishali Nagar, Jaipur, Rajasthan 302021"
4564,7123,BC101911008679,false,2978,Healthline Medicare Patel Marg,JAIPUR,RAJASTHAN,"Sec 8, Govt Dispensary, Patel Marg , Mansarovar, 302020",1348,Healthline Medicare,"Sec 8, Govt Dispensary, Patel Marg , Mansarovar, 302020"
4565,7126,BC101911009402,false,2726,Shiv Shakti Bakers & Cafe Malviya nagar,JAIPUR,RAJASTHAN,"RRX5+WM Jaipur, Rajasthan",1134,Shiv Shakti Bakers & Cafe,"S. no. 76 behind jawahar circle police station Malviya nagar, Jaipur 302017"
4566,7127,BC101911009405,true,2730,Vakra Hospitality Pvt Ltd (Beer Affair) Malviya nagar,JAIPUR,RAJASTHAN,"VR34+VX Jaipur, Rajasthan",1138,Vakra Hospitality Pvt Ltd (Beer Affair),"23,Kalyan colony, 1st floor, Opp. Gaurav tower, Malviya nagar, Jaipur"
4567,7128,BC101911003754,true,2983,Shree Balaji Tyres Sanganer,JAIPUR,RAJASTHAN,"RQ5G+5W Jaipur, Rajasthan",1352,Shree Balaji Tyres,"Diggi Malpura Road, Near Sawai Madhopur Puliya, Sanganer"
4568,7129,BC101911009025,true,5060,Universal Trading Agency Sco 7-8,CHANDIGARH,PUNJAB,"Sco 7-8, First Floor, Chandigarh Sector 22c, Chandigarh - 160022",2706,Universal Trading Agency,"Sco 7-8, 1st Floor 22 C Chandigarh"
4569,7130,BC101911007192,false,6960,Cash N Carry sector 32-D,CHANDIGARH,PUNJAB,"Bay shop no. 397 sector 32-D Chandigarh",4035,Cash N Carry,"Bay shop no. 397 sector 32-D Chandigarh"
4570,7133,BC101911007266,true,4844,Oyo Hotel Destination Opposite Life Line Hospital,CHANDIGARH,PUNJAB,"Chandigarh, India",2530,Oyo Hotel Destination,"Showroom No. 8 & 9, Ambala National Highway, Opp. Life Line Hospital, Chandigarh"
4571,7134,BC101911007206,true,2635,Expert Property Zirakpur,CHANDIGARH,PUNJAB,"2nd Floor above easy day Vip road zirakpur",1090,Expert Property,"2nd Floor above easy day Vip road zirakpur"
4572,7136,BC101911008003,false,3948,Shades Skin & Hair Care Vaishali Nagar,JAIPUR,RAJASTHAN,"Aman Tower 1st Floor, Gautam Marg, Vaishali Nagar, Jaipur - 302021, Opp Gupta Store",1358,Shades Skin & Hair Care,"586, Lane No. 11, Uday Marg, Rajapark  Jaipur, 302004"
4573,7137,BC101911009412,false,5151,Krishna Handlooms New Defence Colony,CHANDIGARH,PUNJAB,"Scf18, New Defence Colony, Behind Lucky Dhabha Chandigarh",2783,Krishna Handlooms,"Scf18, New Defence Colony, Behind Lucky Dhabha Chandigarh"
4574,7138,BC101911003771,true,2974,Rozaana Electricals Permuchalla,CHANDIGARH,PUNJAB,"Sco 5, Sai Market, Peer Muchalla, Zirakpur - 160104, Near Haryana Punjab Barrier",1345,Rozaana Electricals,"SCO-5,sai market,permuchalla"
4575,7139,BC101911007979,true,3815,Cafe Coffee Day Phase 3 Mohali,CHANDIGARH,PUNJAB,"SCF 84, Mohali Stadium Rd, near Sacha Dhan Gurudwara, Phase 3B2, Sector 60, Sahibzada Ajit Singh Nagar 160055 chandigarh",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
4576,7140,BC101911009570,true,3248,K G Electricals Panchkula,CHANDIGARH,PUNJAB,"Shop No.1, Village Rally, Sector 12-A, Panchkula, Haryana 134115",1499,K G Electricals,"Shop no 1 Vill Rally Sec 12A Panchkula"
4577,7141,BC101911007193,false,2975,Mobee Shopee Dhakoli,CHANDIGARH,PUNJAB,"Sco No 17, Dhakoli Road, Dhakoli, zirakpur - 140603, Near Ms Enclave",1346,Mobee Shopee,"Shop no 17 Brar Complex MS Enclave Dhakoli"
4578,7142,BC101911007969,true,2745,Hotel Ruby Near Lal Pyau,JAIPUR,RAJASTHAN,"Near Lal Pyau, Behind Sindhi Camp. Jaipur",1155,Hotel Ruby,"Near Lal Pau, Behind Sindhi Camp. Jaipur"
4579,7143,BC101911009417,false,4065,Raju Traders Manimajra,CHANDIGARH,PUNJAB,"Scf-212, Near Local Bus Stand, Manimajra, Chandigarh",2021,Raju Traders,"Scf-212, Near Local Bus Stand, Manimajra, Chandigarh"
4580,7144,BC101911009187,false,2616,Shree Krishna Enterprises Panchkula,CHANDIGARH,PUNJAB,"DSS No. 321, Main Market, Panchkula Sector 20, Panchkula - 134117, Near BSNL Exchange",1072,Shree Krishna Enterprises,"Dss 321 sector 20 panchkula"
4581,7145,BC101911008544,false,3318,SK Mobiles Panchkula,CHANDIGARH,PUNJAB,"Booth No. 105 Sector 12A Panchkula 134109",1572,SK Mobiles,"Booth No. 105 Sector 12A Panchkula 134109"
4582,7146,BC101911008410,true,2624,HS Saini Electrical Zirakpur,CHANDIGARH,PUNJAB,"Shop NUMBER 23, PREET COLONY ZIRAKPUR, Preet Colony, Zirakpur - 140603",1080,HS Saini Electrical,"shop num 23 Gali num 1 preet colony zirakpur"
4583,7148,BC101911009597,true,3945,Seven Core Fitness Malviya Nagar,JAIPUR,RAJASTHAN,"H-1, SL Marg, near Fort Restaurant, Lal Bahadur Nagar, Malviya Nagar, Jaipur, Rajasthan 302017",1932,Seven Core Fitness,"H-1, S.l Marg, Near Fort Resturent, Malviya Nagar, Jaipur 302017 Jaipur"
4584,7149,BC101911008417,false,3736,Sai Communication Basement Nukkar Dhaba,CHANDIGARH,PUNJAB,"sco 75 basement nukkar dhaba mdc, Swastik Vihar, Sector 5, Panchkula, Haryana 160101, India",1841,Sai Communication,"Sco-75,Basement nukkar dhabha,mdc,sector-5,panchkula Chandigarh"
4585,7150,BC101911008413,false,3944,Quick Care Pharmacy Pratap Nagar,JAIPUR,RAJASTHAN,"100/119-121, Rana Sanga Marg, Pratap Nagar, Jaipur 302033 Jaipur",1931,Quick Care Pharmacy,"100/119-121, Rana Sanga Marg, Pratap Nagar, Jaipur 302033 Jaipur"
4586,7152,BC101911006916,true,3813,Cafe Coffee Day  VR Punjab,CHANDIGARH,PUNJAB,"NH-21, Chandigarh Kharar Road Sector 118, Sahibzada Ajit Singh Nagar Mohali 160055 chandigarh",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
4587,7153,BC101911006918,true,6959,Kitchen Maker Panchkula,CHANDIGARH,PUNJAB,"Sco-6first floor sector-11,panchkula",4034,Kitchen Maker,"Sco-6first floor sector-11,panchkula"
4588,7154,BC101911009019,false,2620,Priyanka Garments Dhakoli,CHANDIGARH,PUNJAB,"Shop num 31 Gurunanak Enclave Dhakoli",1076,Priyanka Garments,"Shop num 31 Gurunanak Enclave Dhakoli"
4589,7156,BC101911007030,false,2744,Hotel Konark Lal Pyau,JAIPUR,RAJASTHAN,"399, Pareek College Rd, near lal pyau, Kanti Nagar, Sindhi Camp, Jaipur, Rajasthan 302006",1154,Hotel Konark,",Lal Pau, Behind Sindhi Camp , Jaipur."
4590,7157,BC101911009027,true,3819,Cafe Coffee Day Landran Road,CHANDIGARH,PUNJAB,"Shop No 75-76-77, Shivalik Shopping Complex, Kharar, Mohali - 140301, Landran Road",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
4591,7158,BC101911010365,false,1800,Mahaveer Rabri Bhandar Chandpole Bazar,JAIPUR,RAJASTHAN,"Mishra Rajaji Ka Rasta, Chandpole Bazar, Chandpole, Pink City, Jaipur, Rajasthan 302001",533,Mahaveer Rabri Bhandar,"Tonk Road, jaipur"
4592,7159,BC101911007060,false,3816,Cafe Coffee Day Sas Nagar,CHANDIGARH,PUNJAB,"Ground Floor, Scf 9, Mohali Stadium Rd, Phase 11, Tarf Kumbra, Sahibzada Ajit Singh Nagar 160047",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
4593,7160,BC101911006983,false,5158,London Bites Ms Enclave,CHANDIGARH,PUNJAB,"SCO 5, Old Ambala Rd, Ms Enclave, Dhakoli, Zirakpur, Punjab 160104",2790,London Bites,"Sco 5 Ms Enclave Old Ambala Road Dhakoli Chandigarh"
4594,7162,BC101911009446,true,2088,TR Enterprises Zirakpur,CHANDIGARH,PUNJAB,"Shop num 4/1 old kalka road Bhagat singh Market Zirakpur",715,TR Enterprises,"Shop num 4/1 old kalka road Bhagat singh Market Zirakpur"
4595,7163,BC101911008971,false,2627,Shree Ram Furniture Baltana,CHANDIGARH,PUNJAB,"Shop no 28 Furniture Market Baltana Zirakpur",1083,Shree Ram Furniture,"Shop num 1 nirmal estate Baltana"
4596,7164,BC101911009147,true,5153,Hotel Grand Vista Kalgidhar Enclave,CHANDIGARH,PUNJAB,"SCCO 19 Kalgidhar Enclave, Zirakpur-Panchkula-Kalka Hwy, Baltana, Zirakpur, Punjab 140603",2785,Hotel Grand Vista,"Sco 18 Kalgidhar Enclave 1st Floor Above Baroda Bank Zirakpur Chandigarh"
4597,7165,BC101911007545,true,3737,Bansal Ply House  Swastik Vihar,CHANDIGARH,PUNJAB,"SCO No. 12, Main Market Sec 5, Mdc Sector 5, Panchkula - 134108 chandigarh",1842,Bansal Ply House,"Sco-12,swastik vihar,sec-5,panchkula Chandigarh"
4598,7166,BC101911007972,false,3943,Lifeline Medicals Pratap Nagar,JAIPUR,RAJASTHAN,"Life Line Medicals RUHS Sector 10, Sector 6, Pratap Nagar, Jaipur, Rajasthan 302033",1930,Life Line Medical,"105/144 Sector 10, Kumbha Marg, Pratap Nagar, Jaipur, 302033 Jaipur"
4599,7167,BC101911007993,false,2633,Himachal General Store Sigma City Chowk,CHANDIGARH,PUNJAB,"Sigma city chowk near gurdwara sahib lohgarh",1203,Himachal General Store,"Sigma city chowk near gurdwara sahib lohgarh"
4600,7168,BC101911003785,true,2634,Satguru Property Zirakpur,CHANDIGARH,PUNJAB,"S4 Savitri Tower Vip Road Zirakpur",1089,Satguru Property,"Shop num 10 opp Royal estate gate num 2 police station road zirakpur"
4601,7169,BC101911007599,true,3913,Davaindia Generic Pharmacy Padmawati Colony,JAIPUR,RAJASTHAN,"Davaindia Generic Pharmacy | Nirman Nagar, Jaipur A, King's Rd, near mansrovar metro station, Padmavti Colony, Nirman Nagar, Ranisati Nagar, Jaipur, Rajasthan 302019",1915,Davaindia Generic Pharmacy,"Shop No. 34, Padmawati Colony, Nirman Nagar, Near Metro Station Jaipur"
4602,7170,BC101911007178,true,3963,GVD Soni's Cafe Chitrakoot,JAIPUR,RAJASTHAN,"6/18a, Akruti Apartments, Vaishali Nagar, Chitrakoot, Jaipur, Rajasthan 302021",1937,GVD Soni's Cafe,"Shop No. 2, JDA Shopping Center, Malviya Nagar Jaipur"
4603,7171,BC101911007054,true,4922,Nitte Education Trust Yelahanka,BANGALORE,KARNATAKA,"govindapura, Gollahalli, Yelahanka, Bengaluru, Karnataka 560064, India",2595,Nitte Education Trust,"Govindapura, Gollahalli, Yelahanka, Bengaluru"
4604,7172,BC101911007026,true,6893,Kingsland Entertainers Near Shyam Swaad Aliganj,LUCKNOW,UTTAR PRADESH,"No A-13 Sector J Aliganj Lucknow",2277,Kingsland Entertainers,"No A-13 Sector J Aliganj Lucknow"
4605,7173,BC101911007415,false,4429,Krishna Sweets Dhakoli,CHANDIGARH,PUNJAB,"Booth No. 16-17, Vasant Vihar, Phase 3, Dhakoli Chandigarh",2230,Krishna Sweets,"Booth No. 16-17, Vasant Vihar, Phase 3, Dhakoli Chandigarh"
4606,7174,BC101911008982,false,2992,Shades Skin & Hair Care Rajapark,JAIPUR,RAJASTHAN,"Shades Skin & Hair Care Shades Skin & Hair Care586/7, Udai Marg, Raja Park, Jaipur, Rajasthan 302004",1358,Shades Skin & Hair Care,"586, Lane No. 11, Uday Marg, Rajapark  Jaipur, 302004"
4607,7175,BC101911007826,false,4410,Salman Bakery & Store Near Dr Baba Saheb Ambedkar Statue,MUMBAI,MAHARASHTRA,"Shop No,6. Ramabai Ambedkar Nagar Ghatkopar (E) 400075",2208,Salman Bakery & Store,"Shop No,6. Ramabai Ambedkar Nagar Ghatkopar (E) 400075 Mumbai"
4608,7176,BC101911007837,false,5080,Lights & Lifestyle New Atish Market,JAIPUR,RAJASTHAN,"VQH6+5M Jaipur, Rajasthan",2715,Lights & Lifestyle,"Shop. No 162, New Atish Market, Mansarovar Jaipur"
4609,7178,BC101911007508,false,4606,Advance Electronic Security Systems Raja Park,JAIPUR,RAJASTHAN,"Advance Electronic Security Systems Trimurti Main Circle, Raja Park, Jaipur",2348,Advance Electronic Security Systems,"Trimurti Main Circle, Raja Park, Jaipur"
4610,7179,BC101911007059,true,3796,Shades Skin & Hair Care Geejgarh Tower,JAIPUR,RAJASTHAN,"WQ2M+FW Jaipur, Rajasthan",1358,Shades Skin & Hair Care,"586, Lane No. 11, Uday Marg, Rajapark  Jaipur, 302004"
4611,7181,BC101911007832,false,3960,Computer Saviour City Mall,JAIPUR,RAJASTHAN,"Shop No 217 City Mall, Bhagwan Das Road, C Scheme, Jaipur - 302001",1936,Computer Saviour,"Office No. 217, City Mall, C Scheme Jaipur"
4612,7182,BC101911009400,false,5563,Shree Om Automobiles Rani Sati Nagar,JAIPUR,RAJASTHAN,"864, Rani sati nagar, main 200 feel bypass,opposite, Vardhman Nagar, Jaipur, Rajasthan 302019",3113,Shree Om Automobiles,"864, Rani Sati Nagar, Main 200 Feel Bypass,opposite, Vardhman Nagar, Jaipur, Rajasthan 302019"
4613,7183,BC101911009368,false,4359,Club Karma Atish Market,JAIPUR,RAJASTHAN,"VQG6+R5 Jaipur, Rajasthan",2143,Club Karma,"7th Floor, Stc Mall, New Atish Market, Gopalpura Bypass Jaipur"
4614,7184,BC101911007836,false,3966,The Gym Gandhi Path,JAIPUR,RAJASTHAN,"WP3W+RX Jaipur, Rajasthan",1940,The Gym,"48, Gandhi Path, Nityanand Nagar, Vaishali Nagar Jaipur"
4615,7185,BC101911007364,false,4605,My Village Garden Mansarovar,JAIPUR,RAJASTHAN,"Patrakar Road, Near Vidhan Sabha Nagar, Gram Dholai, Mansa Jaipur",2347,My Village Garden,"Patrakar Road, Near Vidhan Sabha Nagar, Gram Dholai, Mansa Jaipur"
4616,7188,BC101911007347,false,1304,Apollo Hospital CBD Belapur,NAVI MUMBAI,MAHARASHTRA,"IPlot # 13, Parsik Hill Rd, Sector 23, CBD Belapur, Navi Mumbai, Maharashtra 400614",342,Apollo Hospital,"Parshik Hill road ,sector 23,CBD Belapur,Navi Mumbai, 400614"
4617,7189,BC101911008554,true,4494,Shyam Swaad Near KV School,LUCKNOW,UTTAR PRADESH,"B40, Aliganj Main Rd, Near Kendriya Vidyalaya, Sector-P, Sector K, Aliganj, Lucknow, Uttar Pradesh 226024",2278,Shyam Swaad,"# No. B-40 Sector P  Aliganj Lucknow"
4618,7190,BC101911008555,false,4252,Goodwill Infracity Kursi,LUCKNOW,UTTAR PRADESH,"Goodwillinfracity 2nd Floor Kursi Road Milan Tower Vikas Nagar Lucknow",2097,Goodwill Infracity,"Goodwillinfracity 2nd Floor Kursi Road Milan Tower Vikas Nagar Lucknow"
4619,7191,BC101911006984,false,6894,Radisson Lucknow City Center Husainganj Kaiserbagh,LUCKNOW,UTTAR PRADESH,"24 Cantonment Road, Kaiserbagh Officer's Colony 226001",3133,Radisson Lucknow City Center,"24 Cantonment Road, Kaiserbagh Officer's Colony"
4620,7193,BC101911008509,false,5090,The Pizza Station Jhotwara,JAIPUR,RAJASTHAN,"WQR3+8Q Jaipur, Rajasthan",2725,The Pizza Station,"Shop No. 35,behind Madical Center, Jhotwara Jaipur"
4621,7194,BC101911008866,false,3522,Mirchi Boutique Opposite Parwana Tower,MUMBAI,MAHARASHTRA,"Shop no 2 & 3, Khokhar Compound, Saibaba Nagar, opp Parwana Tower, Borivali west Mumbai",1722,Mirchi Boutique,"Shop no 2 & 3, Khokhar Compound, Saibaba Nagar, opp Parwana Tower, Borivali west 92 Mumbai"
4622,7195,BC101911008813,false,4281,Hotel Tejasvi Sundar Nagar,JAIPUR,RAJASTHAN,"Tejasvi A-94 Sundar Nagar 200 Feet Ajmer road, Jaipur - 302019",2107,Hotel Tejasvi,"A-94,badarvas, Sunday Nagar, Near 200 Ft Bypass Ajmer Road, 302019 Jaipur"
4623,7196,BC101911009390,false,4283,Decor World Sukhalpura,JAIPUR,RAJASTHAN,"Plot No- 4, Sukhalpura, Shipra Path, Mansarovar 302020 Jaipur",2109,Decor World,"Plot No- 4, Sukhalpura, Shipra Path, Mansarovar, Jaipur, 302020 Jaipur"
4624,7197,BC101911007407,false,1352,The Fitness Pro Nirman Nagar,JAIPUR,RAJASTHAN,"2nd Floor, Plot No 128, Shanti Nagar, King's Road, Nirman Nagar, Brijlalpura, Near Bachpan Play School, Nirman Nagar, 302019",380,The Fitness Pro,"The Fitness Pro, Nirman Nagar, Near Chhabra Restaurant, Jaipur"
4625,7198,BC101911003522,true,3709,Dharma's Sandwich Near Sona Theatre,MUMBAI,MAHARASHTRA,"Shop no 06 Shanti dwar Building, Shantivan, Borivali East, Mumbai, Maharashtra 400066",1823,Dharma's Sandwich,"Shop no 6, Shantidwar CHS, Shantivan, Borivali east- 400066 Mumbai"
4626,7199,BC101911008526,false,3959,Zig Zag Hair Saloon Chitrakoot Shopping Centre,JAIPUR,RAJASTHAN,"VPWQ+GM Jaipur, Rajasthan",1935,Zig Zag Hair Saloon,"Shop No 1, First Floor, Near Sbi Bank, Chitrakoot Shopping Centre Jaipur"
4627,7201,BC101911008516,false,4282,S R Bazaar Govardhan Colony,JAIPUR,RAJASTHAN,"VQRC+32 Jaipur, Rajasthan",2108,S R Bazaar,"191, Govardhan Colony, Bhind Metro Pillar No 92, Swej Farm, Jaipur, 302019 Jaipur"
4628,7203,BC101911003800,false,4280,Hotel Om Palace Ajmer Road,JAIPUR,RAJASTHAN,"Hotel Om Palace, Ajmer Road, Opp. Hira Pura Power House, 302021 Jaipur",2106,Hotel Om Palace,"Hotel Om Palace, Ajmer Road, Opp. Hira Pura Power House, 302021 Jaipur"
4629,7204,BC101911007961,false,5091,Bethak Cafe Kalwar Road,JAIPUR,RAJASTHAN,"WPVX+8M Jaipur, Rajasthan",2726,Bethak Cafe,"131b, Kalwar Road, Khirni Phatak Road, Jhotwara Jaipur"
4630,7206,BC101911008832,true,3546,Al Hayat Collection Near Madina Masjid,MUMBAI,MAHARASHTRA,"A-3 Shop no7  Road number 1 near Madina Masjid Vikhroli park site mumbai",1730,Al Hayat Collection,"A-3 Shop no7  Road number 1 near Madina Masjid Vikhroli park site mumbai"
4631,7207,BC101911007435,true,3844,New X Family Salon Near Saibaba Nagar,MUMBAI,MAHARASHTRA,"Shop Number 5, Kakad Kunj CHS, Sai Baba Nagar Ln, near Bhatiya School, Mahavir Nagar, Kandivali West, Mumbai, Maharashtra 400067, India",1896,New X Family Salon,"Shop no 5, Kakad Kunj, Near Bhatia School, nr Saibaba nagar, Kandivali west 400067 Mumbai"
4632,7208,BC101911008559,false,3777,Zoom Cyber Cafe Chitrakoot Chouraha,JAIPUR,RAJASTHAN,"Shop No 12, Basement, Chitrakoot Chouraha, Ajmer Road, Jaipur",1858,Zoom Cyber Cafe,"Shop No 12, Basement, Chitrakoot Chouraha, Ajmer Road, Jaipur"
4633,7209,BC101911007967,false,3968,Hotel Abhay Haveli Vaishali Nagar,JAIPUR,RAJASTHAN,"F Block, 4/221 4/221, Mahant Swami Marg, Chitrakoot, Jaipur, Rajasthan 302021",1941,Hotel Abhay Haveli,"4/221 A, Chitrakoot, Vaishali Nagar Jaipur"
4634,7210,BC101911007595,false,2961,Hanshika Medical & General Store Mansarovar,JAIPUR,RAJASTHAN,"37/178, rajat path mansarovar, Mansarovar Sector 3, Rajat Path, Mansarovar, Jaipur, Rajasthan 302020, India",1333,Hanshika Medical & General Store,"Opp. Balaji Communications, Rajat Path, Mansarovar, Jaipur 302020"
4635,7211,BC101911007809,false,6538,The Beats Kitchen Gomti Nagar,LUCKNOW,UTTAR PRADESH,"The Beats Kitchen B-46, Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010",3813,The Beats Kitchen,"3rd Floor, B-46, Vibhuti Khand"
4636,7212,BC101911007408,false,5290,Molecule Air Bar Riverside Mall,LUCKNOW,UTTAR PRADESH,"F397+5M Gurugram, Haryana",2905,Molecule Air Bar,"7th Floor, River Side Mall, Vipin Khand"
4637,7214,BC101911007974,false,3770,Danish Luxury Unisex Salon Near Gokulanand Hotel,MUMBAI,MAHARASHTRA,"Shop no 2, Sanskriti Splendour apt.,Shiv Vallabh Road, Nr Gokuanand Hotel, Dahisar east-400068.",1852,Danish Luxury Unisex Salon,"Shop no 2, Sanskriti Splendour apt.,Shiv Vallabh Road, Nr Gokuanand Hotel, Dahisar east-400068.Mumbai"
